 ######################################################################
 #Data for Case=          18
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
 # 9.99999975E-05   10001     10000  3.75000000E+00  3.88851095E+00  2.43352343E+00  4.05441345E-02  1.34744846E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  6.08209735E-01  7.04583768E-01
  6.08325983E-01  7.04569183E-01
  6.08442219E-01  7.04554595E-01
  6.08558444E-01  7.04540006E-01
  6.08674657E-01  7.04525415E-01
  6.08790858E-01  7.04510821E-01
  6.08907048E-01  7.04496226E-01
  6.09023226E-01  7.04481629E-01
  6.09139393E-01  7.04467030E-01
  6.09255548E-01  7.04452429E-01
  6.09371691E-01  7.04437825E-01
  6.09487823E-01  7.04423220E-01
  6.09603943E-01  7.04408613E-01
  6.09720051E-01  7.04394004E-01
  6.09836148E-01  7.04379393E-01
  6.09952234E-01  7.04364780E-01
  6.10068307E-01  7.04350165E-01
  6.10184369E-01  7.04335548E-01
  6.10300420E-01  7.04320929E-01
  6.10416459E-01  7.04306308E-01
  6.10532486E-01  7.04291685E-01
  6.10648502E-01  7.04277060E-01
  6.10764506E-01  7.04262433E-01
  6.10880498E-01  7.04247804E-01
  6.10996479E-01  7.04233173E-01
  6.11112448E-01  7.04218540E-01
  6.11228406E-01  7.04203905E-01
  6.11344352E-01  7.04189268E-01
  6.11460286E-01  7.04174629E-01
  6.11576209E-01  7.04159988E-01
  6.11692121E-01  7.04145345E-01
  6.11808020E-01  7.04130700E-01
  6.11923908E-01  7.04116053E-01
  6.12039785E-01  7.04101404E-01
  6.12155650E-01  7.04086753E-01
  6.12271503E-01  7.04072100E-01
  6.12387345E-01  7.04057445E-01
  6.12503175E-01  7.04042788E-01
  6.12618994E-01  7.04028129E-01
  6.12734801E-01  7.04013468E-01
  6.12850596E-01  7.03998805E-01
  6.12966380E-01  7.03984140E-01
  6.13082152E-01  7.03969472E-01
  6.13197913E-01  7.03954803E-01
  6.13313662E-01  7.03940132E-01
  6.13429400E-01  7.03925459E-01
  6.13545126E-01  7.03910784E-01
  6.13660840E-01  7.03896107E-01
  6.13776543E-01  7.03881428E-01
  6.13892234E-01  7.03866747E-01
  6.14007914E-01  7.03852063E-01
  6.14123582E-01  7.03837378E-01
  6.14239239E-01  7.03822691E-01
  6.14354884E-01  7.03808002E-01
  6.14470517E-01  7.03793310E-01
  6.14586139E-01  7.03778617E-01
  6.14701749E-01  7.03763922E-01
  6.14817348E-01  7.03749224E-01
  6.14932935E-01  7.03734525E-01
  6.15048511E-01  7.03719823E-01
  6.15164075E-01  7.03705120E-01
  6.15279627E-01  7.03690414E-01
  6.15395168E-01  7.03675707E-01
  6.15510698E-01  7.03660997E-01
  6.15626216E-01  7.03646285E-01
  6.15741722E-01  7.03631572E-01
  6.15857217E-01  7.03616856E-01
  6.15972700E-01  7.03602138E-01
  6.16088172E-01  7.03587419E-01
  6.16203632E-01  7.03572697E-01
  6.16319080E-01  7.03557973E-01
  6.16434517E-01  7.03543247E-01
  6.16549943E-01  7.03528519E-01
  6.16665357E-01  7.03513789E-01
  6.16780759E-01  7.03499057E-01
  6.16896150E-01  7.03484323E-01
  6.17011529E-01  7.03469587E-01
  6.17126897E-01  7.03454849E-01
  6.17242253E-01  7.03440108E-01
  6.17357598E-01  7.03425366E-01
  6.17472931E-01  7.03410622E-01
  6.17588253E-01  7.03395875E-01
  6.17703563E-01  7.03381127E-01
  6.17818861E-01  7.03366376E-01
  6.17934149E-01  7.03351624E-01
  6.18049424E-01  7.03336869E-01
  6.18164688E-01  7.03322112E-01
  6.18279941E-01  7.03307353E-01
  6.18395181E-01  7.03292592E-01
  6.18510411E-01  7.03277830E-01
  6.18625629E-01  7.03263065E-01
  6.18740835E-01  7.03248298E-01
  6.18856030E-01  7.03233528E-01
  6.18971213E-01  7.03218757E-01
  6.19086385E-01  7.03203984E-01
  6.19201546E-01  7.03189209E-01
  6.19316694E-01  7.03174431E-01
  6.19431832E-01  7.03159652E-01
  6.19546957E-01  7.03144870E-01
  6.19662072E-01  7.03130087E-01
  6.19777174E-01  7.03115301E-01
  6.19892266E-01  7.03100513E-01
  6.20007345E-01  7.03085723E-01
  6.20122414E-01  7.03070931E-01
  6.20237470E-01  7.03056137E-01
  6.20352515E-01  7.03041341E-01
  6.20467549E-01  7.03026543E-01
  6.20582571E-01  7.03011742E-01
  6.20697582E-01  7.02996940E-01
  6.20812581E-01  7.02982136E-01
  6.20927569E-01  7.02967329E-01
  6.21042545E-01  7.02952520E-01
  6.21157510E-01  7.02937709E-01
  6.21272463E-01  7.02922897E-01
  6.21387405E-01  7.02908082E-01
  6.21502335E-01  7.02893265E-01
  6.21617254E-01  7.02878445E-01
  6.21732161E-01  7.02863624E-01
  6.21847057E-01  7.02848801E-01
  6.21961941E-01  7.02833975E-01
  6.22076814E-01  7.02819148E-01
  6.22191675E-01  7.02804318E-01
  6.22306525E-01  7.02789486E-01
  6.22421363E-01  7.02774652E-01
  6.22536190E-01  7.02759816E-01
  6.22651005E-01  7.02744978E-01
  6.22765809E-01  7.02730138E-01
  6.22880601E-01  7.02715295E-01
  6.22995382E-01  7.02700451E-01
  6.23110152E-01  7.02685604E-01
  6.23224910E-01  7.02670756E-01
  6.23339656E-01  7.02655905E-01
  6.23454391E-01  7.02641052E-01
  6.23569115E-01  7.02626197E-01
  6.23683827E-01  7.02611339E-01
  6.23798527E-01  7.02596480E-01
  6.23913217E-01  7.02581619E-01
  6.24027894E-01  7.02566755E-01
  6.24142560E-01  7.02551889E-01
  6.24257215E-01  7.02537022E-01
  6.24371858E-01  7.02522151E-01
  6.24486490E-01  7.02507279E-01
  6.24601110E-01  7.02492405E-01
  6.24715719E-01  7.02477529E-01
  6.24830317E-01  7.02462650E-01
  6.24944903E-01  7.02447769E-01
  6.25059477E-01  7.02432887E-01
  6.25174040E-01  7.02418002E-01
  6.25288592E-01  7.02403114E-01
  6.25403132E-01  7.02388225E-01
  6.25517660E-01  7.02373334E-01
  6.25632178E-01  7.02358440E-01
  6.25746683E-01  7.02343545E-01
  6.25861178E-01  7.02328647E-01
  6.25975661E-01  7.02313747E-01
  6.26090132E-01  7.02298845E-01
  6.26204592E-01  7.02283940E-01
  6.26319041E-01  7.02269034E-01
  6.26433478E-01  7.02254125E-01
  6.26547903E-01  7.02239214E-01
  6.26662317E-01  7.02224301E-01
  6.26776720E-01  7.02209386E-01
  6.26891112E-01  7.02194469E-01
  6.27005491E-01  7.02179549E-01
  6.27119860E-01  7.02164628E-01
  6.27234217E-01  7.02149704E-01
  6.27348562E-01  7.02134778E-01
  6.27462897E-01  7.02119850E-01
  6.27577219E-01  7.02104919E-01
  6.27691530E-01  7.02089987E-01
  6.27805830E-01  7.02075052E-01
  6.27920119E-01  7.02060115E-01
  6.28034396E-01  7.02045176E-01
  6.28148661E-01  7.02030235E-01
  6.28262915E-01  7.02015291E-01
  6.28377158E-01  7.02000346E-01
  6.28491389E-01  7.01985398E-01
  6.28605609E-01  7.01970448E-01
  6.28719818E-01  7.01955496E-01
  6.28834015E-01  7.01940541E-01
  6.28948200E-01  7.01925585E-01
  6.29062374E-01  7.01910626E-01
  6.29176537E-01  7.01895665E-01
  6.29290689E-01  7.01880702E-01
  6.29404828E-01  7.01865736E-01
  6.29518957E-01  7.01850769E-01
  6.29633074E-01  7.01835799E-01
  6.29747180E-01  7.01820827E-01
  6.29861274E-01  7.01805853E-01
  6.29975357E-01  7.01790877E-01
  6.30089428E-01  7.01775898E-01
  6.30203488E-01  7.01760917E-01
  6.30317537E-01  7.01745934E-01
  6.30431574E-01  7.01730949E-01
  6.30545600E-01  7.01715961E-01
  6.30659615E-01  7.01700972E-01
  6.30773618E-01  7.01685980E-01
  6.30887609E-01  7.01670986E-01
  6.31001590E-01  7.01655989E-01
  6.31115558E-01  7.01640991E-01
  6.31229516E-01  7.01625990E-01
  6.31343462E-01  7.01610987E-01
  6.31457397E-01  7.01595981E-01
  6.31571320E-01  7.01580974E-01
  6.31685232E-01  7.01565964E-01
  6.31799132E-01  7.01550952E-01
  6.31913021E-01  7.01535938E-01
  6.32026899E-01  7.01520922E-01
  6.32140765E-01  7.01505903E-01
  6.32254620E-01  7.01490882E-01
  6.32368464E-01  7.01475859E-01
  6.32482296E-01  7.01460833E-01
  6.32596117E-01  7.01445806E-01
  6.32709926E-01  7.01430776E-01
  6.32823724E-01  7.01415743E-01
  6.32937511E-01  7.01400709E-01
  6.33051286E-01  7.01385672E-01
  6.33165050E-01  7.01370633E-01
  6.33278802E-01  7.01355592E-01
  6.33392544E-01  7.01340549E-01
  6.33506273E-01  7.01325503E-01
  6.33619992E-01  7.01310455E-01
  6.33733699E-01  7.01295405E-01
  6.33847394E-01  7.01280352E-01
  6.33961079E-01  7.01265297E-01
  6.34074752E-01  7.01250240E-01
  6.34188413E-01  7.01235181E-01
  6.34302063E-01  7.01220119E-01
  6.34415702E-01  7.01205055E-01
  6.34529330E-01  7.01189989E-01
  6.34642946E-01  7.01174921E-01
  6.34756550E-01  7.01159850E-01
  6.34870144E-01  7.01144777E-01
  6.34983726E-01  7.01129702E-01
  6.35097296E-01  7.01114624E-01
  6.35210856E-01  7.01099544E-01
  6.35324404E-01  7.01084462E-01
  6.35437940E-01  7.01069377E-01
  6.35551466E-01  7.01054290E-01
  6.35664979E-01  7.01039201E-01
  6.35778482E-01  7.01024110E-01
  6.35891973E-01  7.01009016E-01
  6.36005453E-01  7.00993920E-01
  6.36118921E-01  7.00978822E-01
  6.36232379E-01  7.00963721E-01
  6.36345824E-01  7.00948619E-01
  6.36459259E-01  7.00933513E-01
  6.36572682E-01  7.00918406E-01
  6.36686094E-01  7.00903296E-01
  6.36799494E-01  7.00888184E-01
  6.36912883E-01  7.00873069E-01
  6.37026261E-01  7.00857953E-01
  6.37139627E-01  7.00842833E-01
  6.37252982E-01  7.00827712E-01
  6.37366326E-01  7.00812588E-01
  6.37479659E-01  7.00797462E-01
  6.37592980E-01  7.00782333E-01
  6.37706289E-01  7.00767203E-01
  6.37819588E-01  7.00752070E-01
  6.37932875E-01  7.00736934E-01
  6.38046151E-01  7.00721796E-01
  6.38159415E-01  7.00706656E-01
  6.38272668E-01  7.00691514E-01
  6.38385910E-01  7.00676369E-01
  6.38499140E-01  7.00661222E-01
  6.38612359E-01  7.00646072E-01
  6.38725567E-01  7.00630920E-01
  6.38838764E-01  7.00615766E-01
  6.38951949E-01  7.00600610E-01
  6.39065123E-01  7.00585451E-01
  6.39178285E-01  7.00570290E-01
  6.39291437E-01  7.00555126E-01
  6.39404576E-01  7.00539960E-01
  6.39517705E-01  7.00524792E-01
  6.39630822E-01  7.00509621E-01
  6.39743928E-01  7.00494448E-01
  6.39857023E-01  7.00479272E-01
  6.39970106E-01  7.00464095E-01
  6.40083178E-01  7.00448914E-01
  6.40196239E-01  7.00433732E-01
  6.40309288E-01  7.00418547E-01
  6.40422327E-01  7.00403359E-01
  6.40535353E-01  7.00388170E-01
  6.40648369E-01  7.00372978E-01
  6.40761373E-01  7.00357783E-01
  6.40874366E-01  7.00342586E-01
  6.40987348E-01  7.00327387E-01
  6.41100318E-01  7.00312185E-01
  6.41213277E-01  7.00296981E-01
  6.41326225E-01  7.00281775E-01
  6.41439161E-01  7.00266566E-01
  6.41552086E-01  7.00251355E-01
  6.41665000E-01  7.00236141E-01
  6.41777903E-01  7.00220925E-01
  6.41890794E-01  7.00205706E-01
  6.42003674E-01  7.00190485E-01
  6.42116543E-01  7.00175262E-01
  6.42229400E-01  7.00160036E-01
  6.42342246E-01  7.00144808E-01
  6.42455081E-01  7.00129578E-01
  6.42567905E-01  7.00114344E-01
  6.42680717E-01  7.00099109E-01
  6.42793518E-01  7.00083871E-01
  6.42906308E-01  7.00068631E-01
  6.43019086E-01  7.00053388E-01
  6.43131853E-01  7.00038143E-01
  6.43244609E-01  7.00022896E-01
  6.43357354E-01  7.00007646E-01
  6.43470087E-01  6.99992393E-01
  6.43582809E-01  6.99977138E-01
  6.43695520E-01  6.99961881E-01
  6.43808219E-01  6.99946621E-01
  6.43920908E-01  6.99931359E-01
  6.44033585E-01  6.99916094E-01
  6.44146250E-01  6.99900827E-01
  6.44258905E-01  6.99885558E-01
  6.44371548E-01  6.99870286E-01
  6.44484180E-01  6.99855011E-01
  6.44596801E-01  6.99839734E-01
  6.44709410E-01  6.99824455E-01
  6.44822008E-01  6.99809173E-01
  6.44934595E-01  6.99793889E-01
  6.45047171E-01  6.99778602E-01
  6.45159735E-01  6.99763313E-01
  6.45272288E-01  6.99748021E-01
  6.45384830E-01  6.99732727E-01
  6.45497360E-01  6.99717430E-01
  6.45609880E-01  6.99702131E-01
  6.45722388E-01  6.99686829E-01
  6.45834885E-01  6.99671525E-01
  6.45947370E-01  6.99656218E-01
  6.46059845E-01  6.99640909E-01
  6.46172308E-01  6.99625597E-01
  6.46284760E-01  6.99610283E-01
  6.46397200E-01  6.99594966E-01
  6.46509630E-01  6.99579647E-01
  6.46622048E-01  6.99564326E-01
  6.46734455E-01  6.99549002E-01
  6.46846850E-01  6.99533675E-01
  6.46959235E-01  6.99518346E-01
  6.47071608E-01  6.99503014E-01
  6.47183970E-01  6.99487680E-01
  6.47296320E-01  6.99472343E-01
  6.47408660E-01  6.99457004E-01
  6.47520988E-01  6.99441662E-01
  6.47633305E-01  6.99426318E-01
  6.47745611E-01  6.99410971E-01
  6.47857905E-01  6.99395622E-01
  6.47970189E-01  6.99380270E-01
  6.48082461E-01  6.99364916E-01
  6.48194722E-01  6.99349559E-01
  6.48306971E-01  6.99334199E-01
  6.48419210E-01  6.99318837E-01
  6.48531437E-01  6.99303473E-01
  6.48643653E-01  6.99288105E-01
  6.48755857E-01  6.99272736E-01
  6.48868051E-01  6.99257364E-01
  6.48980233E-01  6.99241989E-01
  6.49092404E-01  6.99226612E-01
  6.49204564E-01  6.99211232E-01
  6.49316713E-01  6.99195849E-01
  6.49428850E-01  6.99180464E-01
  6.49540976E-01  6.99165077E-01
  6.49653091E-01  6.99149687E-01
  6.49765195E-01  6.99134294E-01
  6.49877288E-01  6.99118899E-01
  6.49989369E-01  6.99103501E-01
  6.50101439E-01  6.99088101E-01
  6.50213498E-01  6.99072697E-01
  6.50325546E-01  6.99057292E-01
  6.50437583E-01  6.99041884E-01
  6.50549608E-01  6.99026473E-01
  6.50661622E-01  6.99011060E-01
  6.50773625E-01  6.98995644E-01
  6.50885617E-01  6.98980225E-01
  6.50997597E-01  6.98964804E-01
  6.51109567E-01  6.98949380E-01
  6.51221525E-01  6.98933954E-01
  6.51333472E-01  6.98918525E-01
  6.51445407E-01  6.98903094E-01
  6.51557332E-01  6.98887659E-01
  6.51669245E-01  6.98872223E-01
  6.51781148E-01  6.98856783E-01
  6.51893039E-01  6.98841341E-01
  6.52004918E-01  6.98825896E-01
  6.52116787E-01  6.98810449E-01
  6.52228644E-01  6.98794999E-01
  6.52340491E-01  6.98779547E-01
  6.52452326E-01  6.98764092E-01
  6.52564150E-01  6.98748634E-01
  6.52675962E-01  6.98733173E-01
  6.52787764E-01  6.98717711E-01
  6.52899554E-01  6.98702245E-01
  6.53011333E-01  6.98686777E-01
  6.53123101E-01  6.98671305E-01
  6.53234858E-01  6.98655832E-01
  6.53346604E-01  6.98640355E-01
  6.53458338E-01  6.98624877E-01
  6.53570062E-01  6.98609395E-01
  6.53681774E-01  6.98593911E-01
  6.53793475E-01  6.98578424E-01
  6.53905164E-01  6.98562934E-01
  6.54016843E-01  6.98547442E-01
  6.54128510E-01  6.98531947E-01
  6.54240167E-01  6.98516449E-01
  6.54351812E-01  6.98500949E-01
  6.54463446E-01  6.98485446E-01
  6.54575068E-01  6.98469941E-01
  6.54686680E-01  6.98454432E-01
  6.54798281E-01  6.98438921E-01
  6.54909870E-01  6.98423407E-01
  6.55021448E-01  6.98407891E-01
  6.55133015E-01  6.98392372E-01
  6.55244571E-01  6.98376850E-01
  6.55356115E-01  6.98361326E-01
  6.55467649E-01  6.98345799E-01
  6.55579171E-01  6.98330268E-01
  6.55690683E-01  6.98314736E-01
  6.55802183E-01  6.98299201E-01
  6.55913671E-01  6.98283663E-01
  6.56025149E-01  6.98268122E-01
  6.56136616E-01  6.98252578E-01
  6.56248071E-01  6.98237032E-01
  6.56359516E-01  6.98221483E-01
  6.56470949E-01  6.98205931E-01
  6.56582371E-01  6.98190377E-01
  6.56693782E-01  6.98174820E-01
  6.56805182E-01  6.98159260E-01
  6.56916570E-01  6.98143697E-01
  6.57027948E-01  6.98128132E-01
  6.57139314E-01  6.98112564E-01
  6.57250669E-01  6.98096993E-01
  6.57362013E-01  6.98081419E-01
  6.57473346E-01  6.98065843E-01
  6.57584668E-01  6.98050264E-01
  6.57695979E-01  6.98034682E-01
  6.57807278E-01  6.98019097E-01
  6.57918567E-01  6.98003510E-01
  6.58029844E-01  6.97987920E-01
  6.58141110E-01  6.97972327E-01
  6.58252365E-01  6.97956731E-01
  6.58363609E-01  6.97941133E-01
  6.58474842E-01  6.97925531E-01
  6.58586063E-01  6.97909928E-01
  6.58697274E-01  6.97894320E-01
  6.58808473E-01  6.97878711E-01
  6.58919662E-01  6.97863098E-01
  6.59030839E-01  6.97847483E-01
  6.59142005E-01  6.97831865E-01
  6.59253160E-01  6.97816244E-01
  6.59364304E-01  6.97800621E-01
  6.59475436E-01  6.97784994E-01
  6.59586558E-01  6.97769365E-01
  6.59697669E-01  6.97753733E-01
  6.59808768E-01  6.97738098E-01
  6.59919856E-01  6.97722460E-01
  6.60030933E-01  6.97706820E-01
  6.60141999E-01  6.97691177E-01
  6.60253054E-01  6.97675530E-01
  6.60364098E-01  6.97659881E-01
  6.60475131E-01  6.97644229E-01
  6.60586153E-01  6.97628575E-01
  6.60697163E-01  6.97612917E-01
  6.60808163E-01  6.97597257E-01
  6.60919151E-01  6.97581593E-01
  6.61030128E-01  6.97565928E-01
  6.61141094E-01  6.97550258E-01
  6.61252049E-01  6.97534587E-01
  6.61362993E-01  6.97518912E-01
  6.61473926E-01  6.97503235E-01
  6.61584848E-01  6.97487554E-01
  6.61695759E-01  6.97471871E-01
  6.61806658E-01  6.97456185E-01
  6.61917547E-01  6.97440496E-01
  6.62028424E-01  6.97424804E-01
  6.62139290E-01  6.97409110E-01
  6.62250146E-01  6.97393412E-01
  6.62360990E-01  6.97377711E-01
  6.62471823E-01  6.97362008E-01
  6.62582645E-01  6.97346302E-01
  6.62693456E-01  6.97330592E-01
  6.62804255E-01  6.97314881E-01
  6.62915044E-01  6.97299165E-01
  6.63025822E-01  6.97283448E-01
  6.63136588E-01  6.97267727E-01
  6.63247344E-01  6.97252003E-01
  6.63358088E-01  6.97236276E-01
  6.63468822E-01  6.97220547E-01
  6.63579544E-01  6.97204814E-01
  6.63690255E-01  6.97189079E-01
  6.63800955E-01  6.97173341E-01
  6.63911644E-01  6.97157600E-01
  6.64022322E-01  6.97141855E-01
  6.64132989E-01  6.97126108E-01
  6.64243645E-01  6.97110358E-01
  6.64354290E-01  6.97094605E-01
  6.64464924E-01  6.97078849E-01
  6.64575547E-01  6.97063090E-01
  6.64686158E-01  6.97047328E-01
  6.64796759E-01  6.97031564E-01
  6.64907348E-01  6.97015796E-01
  6.65017927E-01  6.97000025E-01
  6.65128494E-01  6.96984251E-01
  6.65239050E-01  6.96968475E-01
  6.65349596E-01  6.96952695E-01
  6.65460130E-01  6.96936913E-01
  6.65570653E-01  6.96921127E-01
  6.65681165E-01  6.96905339E-01
  6.65791666E-01  6.96889547E-01
  6.65902156E-01  6.96873753E-01
  6.66012635E-01  6.96857955E-01
  6.66123103E-01  6.96842154E-01
  6.66233560E-01  6.96826351E-01
  6.66344006E-01  6.96810544E-01
  6.66454441E-01  6.96794735E-01
  6.66564864E-01  6.96778922E-01
  6.66675277E-01  6.96763106E-01
  6.66785679E-01  6.96747288E-01
  6.66896069E-01  6.96731466E-01
  6.67006449E-01  6.96715642E-01
  6.67116817E-01  6.96699814E-01
  6.67227175E-01  6.96683984E-01
  6.67337521E-01  6.96668150E-01
  6.67447857E-01  6.96652313E-01
  6.67558181E-01  6.96636473E-01
  6.67668495E-01  6.96620631E-01
  6.67778797E-01  6.96604784E-01
  6.67889088E-01  6.96588936E-01
  6.67999368E-01  6.96573084E-01
  6.68109638E-01  6.96557229E-01
  6.68219896E-01  6.96541370E-01
  6.68330143E-01  6.96525510E-01
  6.68440379E-01  6.96509645E-01
  6.68550605E-01  6.96493778E-01
  6.68660819E-01  6.96477907E-01
  6.68771022E-01  6.96462034E-01
  6.68881214E-01  6.96446158E-01
  6.68991395E-01  6.96430278E-01
  6.69101565E-01  6.96414395E-01
  6.69211724E-01  6.96398510E-01
  6.69321872E-01  6.96382621E-01
  6.69432009E-01  6.96366729E-01
  6.69542135E-01  6.96350834E-01
  6.69652250E-01  6.96334936E-01
  6.69762354E-01  6.96319034E-01
  6.69872447E-01  6.96303130E-01
  6.69982529E-01  6.96287222E-01
  6.70092600E-01  6.96271312E-01
  6.70202660E-01  6.96255398E-01
  6.70312709E-01  6.96239481E-01
  6.70422747E-01  6.96223561E-01
  6.70532774E-01  6.96207638E-01
  6.70642790E-01  6.96191712E-01
  6.70752794E-01  6.96175783E-01
  6.70862788E-01  6.96159850E-01
  6.70972771E-01  6.96143914E-01
  6.71082743E-01  6.96127975E-01
  6.71192704E-01  6.96112033E-01
  6.71302654E-01  6.96096088E-01
  6.71412593E-01  6.96080140E-01
  6.71522521E-01  6.96064188E-01
  6.71632438E-01  6.96048234E-01
  6.71742344E-01  6.96032276E-01
  6.71852239E-01  6.96016315E-01
  6.71962123E-01  6.96000350E-01
  6.72071996E-01  6.95984383E-01
  6.72181858E-01  6.95968412E-01
  6.72291709E-01  6.95952439E-01
  6.72401549E-01  6.95936462E-01
  6.72511378E-01  6.95920482E-01
  6.72621196E-01  6.95904498E-01
  6.72731003E-01  6.95888512E-01
  6.72840799E-01  6.95872522E-01
  6.72950584E-01  6.95856529E-01
  6.73060359E-01  6.95840533E-01
  6.73170122E-01  6.95824534E-01
  6.73279874E-01  6.95808531E-01
  6.73389615E-01  6.95792525E-01
  6.73499345E-01  6.95776516E-01
  6.73609065E-01  6.95760504E-01
  6.73718773E-01  6.95744488E-01
  6.73828470E-01  6.95728470E-01
  6.73938157E-01  6.95712447E-01
  6.74047832E-01  6.95696422E-01
  6.74157497E-01  6.95680393E-01
  6.74267150E-01  6.95664362E-01
  6.74376793E-01  6.95648326E-01
  6.74486424E-01  6.95632288E-01
  6.74596045E-01  6.95616246E-01
  6.74705654E-01  6.95600202E-01
  6.74815253E-01  6.95584153E-01
  6.74924841E-01  6.95568102E-01
  6.75034417E-01  6.95552047E-01
  6.75143983E-01  6.95535990E-01
  6.75253538E-01  6.95519928E-01
  6.75363082E-01  6.95503864E-01
  6.75472615E-01  6.95487795E-01
  6.75582137E-01  6.95471725E-01
  6.75691648E-01  6.95455650E-01
  6.75801148E-01  6.95439572E-01
  6.75910637E-01  6.95423491E-01
  6.76020115E-01  6.95407407E-01
  6.76129582E-01  6.95391319E-01
  6.76239039E-01  6.95375228E-01
  6.76348484E-01  6.95359133E-01
  6.76457918E-01  6.95343036E-01
  6.76567342E-01  6.95326934E-01
  6.76676754E-01  6.95310830E-01
  6.76786156E-01  6.95294722E-01
  6.76895546E-01  6.95278611E-01
  6.77004926E-01  6.95262496E-01
  6.77114295E-01  6.95246379E-01
  6.77223653E-01  6.95230257E-01
  6.77333000E-01  6.95214133E-01
  6.77442335E-01  6.95198005E-01
  6.77551660E-01  6.95181874E-01
  6.77660975E-01  6.95165739E-01
  6.77770278E-01  6.95149601E-01
  6.77879570E-01  6.95133459E-01
  6.77988851E-01  6.95117315E-01
  6.78098122E-01  6.95101166E-01
  6.78207381E-01  6.95085015E-01
  6.78316629E-01  6.95068859E-01
  6.78425867E-01  6.95052701E-01
  6.78535094E-01  6.95036539E-01
  6.78644309E-01  6.95020374E-01
  6.78753514E-01  6.95004205E-01
  6.78862708E-01  6.94988034E-01
  6.78971891E-01  6.94971858E-01
  6.79081063E-01  6.94955679E-01
  6.79190224E-01  6.94939496E-01
  6.79299375E-01  6.94923311E-01
  6.79408514E-01  6.94907121E-01
  6.79517642E-01  6.94890929E-01
  6.79626760E-01  6.94874732E-01
  6.79735866E-01  6.94858533E-01
