 ######################################################################
 #Data for Case=           1
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  1.28710286E+01  6.42168367E+00  2.99687893E-01  2.99687893E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  3.61210734E-02  3.38628051E-01
  3.62017643E-02  3.38764767E-01
  3.62824632E-02  3.38900312E-01
  3.63631702E-02  3.39036227E-01
  3.64438852E-02  3.39170983E-01
  3.65246084E-02  3.39306105E-01
  3.66053396E-02  3.39440081E-01
  3.66860788E-02  3.39574419E-01
  3.67668262E-02  3.39707624E-01
  3.68475816E-02  3.39841187E-01
  3.69283451E-02  3.39973630E-01
  3.70091167E-02  3.40106426E-01
  3.70898963E-02  3.40238115E-01
  3.71706841E-02  3.40370153E-01
  3.72514799E-02  3.40501096E-01
  3.73322838E-02  3.40632385E-01
  3.74130958E-02  3.40762591E-01
  3.74939158E-02  3.40893139E-01
  3.75747440E-02  3.41022616E-01
  3.76555802E-02  3.41152430E-01
  3.77364245E-02  3.41281185E-01
  3.78172769E-02  3.41410275E-01
  3.78981373E-02  3.41538317E-01
  3.79790059E-02  3.41666690E-01
  3.80598826E-02  3.41794025E-01
  3.81407673E-02  3.41921689E-01
  3.82216601E-02  3.42048326E-01
  3.83025610E-02  3.42175288E-01
  3.83834700E-02  3.42301235E-01
  3.84643871E-02  3.42427503E-01
  3.85453123E-02  3.42552766E-01
  3.86262456E-02  3.42678347E-01
  3.87071870E-02  3.42802935E-01
  3.87881365E-02  3.42927837E-01
  3.88690940E-02  3.43051755E-01
  3.89500597E-02  3.43175985E-01
  3.90310334E-02  3.43299242E-01
  3.91120153E-02  3.43422806E-01
  3.91930053E-02  3.43545408E-01
  3.92740033E-02  3.43668315E-01
  3.93550095E-02  3.43790269E-01
  3.94360237E-02  3.43912525E-01
  3.95170461E-02  3.44033837E-01
  3.95980765E-02  3.44155449E-01
  3.96791151E-02  3.44276127E-01
  3.97601618E-02  3.44397100E-01
  3.98412165E-02  3.44517150E-01
  3.99222794E-02  3.44637493E-01
  4.00033504E-02  3.44756922E-01
  4.00844295E-02  3.44876640E-01
  4.01655167E-02  3.44995453E-01
  4.02466120E-02  3.45114553E-01
  4.03277154E-02  3.45232757E-01
  4.04088270E-02  3.45351246E-01
  4.04899466E-02  3.45468847E-01
  4.05710744E-02  3.45586730E-01
  4.06522102E-02  3.45703735E-01
  4.07333542E-02  3.45821018E-01
  4.08145063E-02  3.45937433E-01
  4.08956665E-02  3.46054122E-01
  4.09768349E-02  3.46169952E-01
  4.10580113E-02  3.46286055E-01
  4.11391959E-02  3.46401306E-01
  4.12203886E-02  3.46516827E-01
  4.13015894E-02  3.46631504E-01
  4.13827983E-02  3.46746450E-01
  4.14640153E-02  3.46860560E-01
  4.15452405E-02  3.46974935E-01
  4.16264738E-02  3.47088484E-01
  4.17077152E-02  3.47202295E-01
  4.17889647E-02  3.47315287E-01
  4.18702224E-02  3.47428540E-01
  4.19514882E-02  3.47540981E-01
  4.20327621E-02  3.47653680E-01
  4.21140442E-02  3.47765576E-01
  4.21953343E-02  3.47877727E-01
  4.22766326E-02  3.47989083E-01
  4.23579391E-02  3.48100691E-01
  4.24392536E-02  3.48211512E-01
  4.25205763E-02  3.48322583E-01
  4.26019072E-02  3.48432875E-01
  4.26832461E-02  3.48543414E-01
  4.27645932E-02  3.48653180E-01
  4.28459484E-02  3.48763192E-01
  4.29273118E-02  3.48872439E-01
  4.30086833E-02  3.48981929E-01
  4.30900630E-02  3.49090662E-01
  4.31714507E-02  3.49199635E-01
  4.32528467E-02  3.49307857E-01
  4.33342507E-02  3.49416318E-01
  4.34156629E-02  3.49524036E-01
  4.34970833E-02  3.49631989E-01
  4.35785117E-02  3.49739207E-01
  4.36599484E-02  3.49846658E-01
  4.37413931E-02  3.49953380E-01
  4.38228461E-02  3.50060333E-01
  4.39043071E-02  3.50166564E-01
  4.39857763E-02  3.50273025E-01
  4.40672537E-02  3.50378769E-01
  4.41487392E-02  3.50484742E-01
  4.42302328E-02  3.50590004E-01
  4.43117346E-02  3.50695493E-01
  4.43932446E-02  3.50800278E-01
  4.44747627E-02  3.50905287E-01
  4.45562890E-02  3.51009599E-01
  4.46378234E-02  3.51114133E-01
  4.47193659E-02  3.51217976E-01
  4.48009167E-02  3.51322040E-01
  4.48824755E-02  3.51425419E-01
  4.49640426E-02  3.51529016E-01
  4.50456177E-02  3.51631935E-01
  4.51272011E-02  3.51735069E-01
  4.52087926E-02  3.51837533E-01
  4.52903923E-02  3.51940209E-01
  4.53720001E-02  3.52042221E-01
  4.54536161E-02  3.52144444E-01
  4.55352402E-02  3.52246007E-01
  4.56168725E-02  3.52347781E-01
  4.56985130E-02  3.52448900E-01
  4.57801616E-02  3.52550228E-01
  4.58618184E-02  3.52650908E-01
  4.59434834E-02  3.52751794E-01
  4.60251565E-02  3.52852038E-01
  4.61068378E-02  3.52952486E-01
  4.61885273E-02  3.53052298E-01
  4.62702250E-02  3.53152313E-01
  4.63519308E-02  3.53251696E-01
  4.64336448E-02  3.53351281E-01
  4.65153669E-02  3.53450240E-01
  4.65970972E-02  3.53549398E-01
  4.66788357E-02  3.53647937E-01
  4.67605824E-02  3.53746673E-01
  4.68423373E-02  3.53844794E-01
  4.69241003E-02  3.53943111E-01
  4.70058715E-02  3.54040819E-01
  4.70876509E-02  3.54138721E-01
  4.71694384E-02  3.54236019E-01
  4.72512342E-02  3.54333509E-01
  4.73330381E-02  3.54430401E-01
  4.74148502E-02  3.54527484E-01
  4.74966705E-02  3.54623972E-01
  4.75784989E-02  3.54720651E-01
  4.76603356E-02  3.54816740E-01
  4.77421804E-02  3.54913017E-01
  4.78240334E-02  3.55008710E-01
  4.79058946E-02  3.55104590E-01
  4.79877640E-02  3.55199891E-01
  4.80696416E-02  3.55295376E-01
  4.81515274E-02  3.55390288E-01
  4.82334213E-02  3.55485383E-01
  4.83153234E-02  3.55579908E-01
  4.83972338E-02  3.55674615E-01
  4.84791523E-02  3.55768758E-01
  4.85610790E-02  3.55863081E-01
  4.86430139E-02  3.55956844E-01
  4.87249570E-02  3.56050786E-01
  4.88069083E-02  3.56144173E-01
  4.88888678E-02  3.56237737E-01
  4.89708355E-02  3.56330751E-01
  4.90528114E-02  3.56423941E-01
  4.91347955E-02  3.56516584E-01
  4.92167878E-02  3.56609402E-01
  4.92987882E-02  3.56701679E-01
  4.93807969E-02  3.56794128E-01
  4.94628138E-02  3.56886041E-01
  4.95448389E-02  3.56978125E-01
  4.96268722E-02  3.57069676E-01
  4.97089137E-02  3.57161398E-01
  4.97909634E-02  3.57252591E-01
  4.98730213E-02  3.57343954E-01
  4.99550874E-02  3.57434792E-01
  5.00371617E-02  3.57525797E-01
  5.01192442E-02  3.57616283E-01
  5.02013350E-02  3.57706936E-01
  5.02834339E-02  3.57797072E-01
  5.03655411E-02  3.57887373E-01
  5.04476564E-02  3.57977163E-01
  5.05297800E-02  3.58067117E-01
  5.06119118E-02  3.58156563E-01
  5.06940518E-02  3.58246171E-01
  5.07762000E-02  3.58335276E-01
  5.08583565E-02  3.58424542E-01
  5.09405211E-02  3.58513309E-01
  5.10226940E-02  3.58602236E-01
  5.11048751E-02  3.58690667E-01
  5.11870644E-02  3.58779256E-01
  5.12692619E-02  3.58867355E-01
  5.13514676E-02  3.58955610E-01
  5.14336816E-02  3.59043378E-01
  5.15159038E-02  3.59131302E-01
  5.15981342E-02  3.59218742E-01
  5.16803728E-02  3.59306337E-01
  5.17626196E-02  3.59393451E-01
  5.18448747E-02  3.59480720E-01
  5.19271380E-02  3.59567512E-01
  5.20094096E-02  3.59654457E-01
  5.20916893E-02  3.59740929E-01
  5.21739773E-02  3.59827553E-01
  5.22562735E-02  3.59913707E-01
  5.23385780E-02  3.60000012E-01
  5.24208907E-02  3.60085852E-01
  5.25032116E-02  3.60171840E-01
  5.25855407E-02  3.60257367E-01
  5.26678781E-02  3.60343041E-01
  5.27502237E-02  3.60428258E-01
  5.28325775E-02  3.60513621E-01
  5.29149396E-02  3.60598529E-01
  5.29973099E-02  3.60683584E-01
  5.30796885E-02  3.60768187E-01
  5.31620753E-02  3.60852934E-01
  5.32444703E-02  3.60937234E-01
  5.33268736E-02  3.61021677E-01
  5.34092851E-02  3.61105676E-01
  5.34917048E-02  3.61189817E-01
  5.35741328E-02  3.61273517E-01
  5.36565691E-02  3.61357358E-01
  5.37390136E-02  3.61440762E-01
  5.38214663E-02  3.61524306E-01
  5.39039273E-02  3.61607416E-01
  5.39863965E-02  3.61690665E-01
  5.40688740E-02  3.61773482E-01
  5.41513597E-02  3.61856438E-01
  5.42338536E-02  3.61938966E-01
  5.43163559E-02  3.62021631E-01
  5.43988663E-02  3.62103871E-01
  5.44813850E-02  3.62186247E-01
  5.45639120E-02  3.62268202E-01
  5.46464472E-02  3.62350292E-01
  5.47289907E-02  3.62431963E-01
  5.48115424E-02  3.62513769E-01
  5.48941024E-02  3.62595159E-01
  5.49766707E-02  3.62676682E-01
  5.50592472E-02  3.62757793E-01
  5.51418319E-02  3.62839036E-01
  5.52244249E-02  3.62919870E-01
