 ######################################################################
 #Data for Case=          16
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001       328  1.79999995E+00  2.03075785E+00  1.66677017E+00  4.31027266E-02  1.11991760E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  5.54822229E-01  1.04125658E+00
  5.54943816E-01  1.04120271E+00
  5.55065390E-01  1.04114883E+00
  5.55186952E-01  1.04109495E+00
  5.55308502E-01  1.04104107E+00
  5.55430040E-01  1.04098718E+00
  5.55551566E-01  1.04093329E+00
  5.55673079E-01  1.04087939E+00
  5.55794580E-01  1.04082549E+00
  5.55916069E-01  1.04077159E+00
  5.56037546E-01  1.04071768E+00
  5.56159011E-01  1.04066377E+00
  5.56280464E-01  1.04060985E+00
  5.56401905E-01  1.04055594E+00
  5.56523333E-01  1.04050201E+00
  5.56644749E-01  1.04044809E+00
  5.56766154E-01  1.04039416E+00
  5.56887546E-01  1.04034022E+00
  5.57008925E-01  1.04028629E+00
  5.57130293E-01  1.04023234E+00
  5.57251649E-01  1.04017840E+00
  5.57372992E-01  1.04012445E+00
  5.57494324E-01  1.04007050E+00
  5.57615643E-01  1.04001654E+00
  5.57736950E-01  1.03996258E+00
  5.57858245E-01  1.03990862E+00
  5.57979528E-01  1.03985465E+00
  5.58100798E-01  1.03980068E+00
  5.58222057E-01  1.03974670E+00
  5.58343303E-01  1.03969272E+00
  5.58464538E-01  1.03963874E+00
  5.58585760E-01  1.03958475E+00
  5.58706970E-01  1.03953076E+00
  5.58828168E-01  1.03947677E+00
  5.58949354E-01  1.03942277E+00
  5.59070527E-01  1.03936876E+00
  5.59191689E-01  1.03931476E+00
  5.59312838E-01  1.03926075E+00
  5.59433976E-01  1.03920673E+00
  5.59555101E-01  1.03915272E+00
  5.59676214E-01  1.03909870E+00
  5.59797315E-01  1.03904467E+00
  5.59918404E-01  1.03899064E+00
  5.60039481E-01  1.03893661E+00
  5.60160546E-01  1.03888257E+00
  5.60281598E-01  1.03882853E+00
  5.60402639E-01  1.03877449E+00
  5.60523667E-01  1.03872044E+00
  5.60644683E-01  1.03866639E+00
  5.60765688E-01  1.03861233E+00
  5.60886680E-01  1.03855828E+00
  5.61007660E-01  1.03850421E+00
  5.61128628E-01  1.03845015E+00
  5.61249583E-01  1.03839608E+00
  5.61370527E-01  1.03834200E+00
  5.61491459E-01  1.03828792E+00
  5.61612378E-01  1.03823384E+00
  5.61733286E-01  1.03817976E+00
  5.61854181E-01  1.03812567E+00
  5.61975064E-01  1.03807157E+00
  5.62095935E-01  1.03801748E+00
  5.62216794E-01  1.03796338E+00
  5.62337641E-01  1.03790927E+00
  5.62458476E-01  1.03785516E+00
  5.62579299E-01  1.03780105E+00
  5.62700110E-01  1.03774694E+00
  5.62820908E-01  1.03769282E+00
  5.62941695E-01  1.03763869E+00
  5.63062470E-01  1.03758456E+00
  5.63183232E-01  1.03753043E+00
  5.63303982E-01  1.03747630E+00
  5.63424721E-01  1.03742216E+00
  5.63545447E-01  1.03736802E+00
  5.63666161E-01  1.03731387E+00
  5.63786863E-01  1.03725972E+00
  5.63907553E-01  1.03720557E+00
  5.64028231E-01  1.03715141E+00
  5.64148897E-01  1.03709725E+00
  5.64269550E-01  1.03704309E+00
  5.64390192E-01  1.03698892E+00
  5.64510822E-01  1.03693474E+00
  5.64631439E-01  1.03688057E+00
  5.64752045E-01  1.03682639E+00
  5.64872638E-01  1.03677220E+00
  5.64993220E-01  1.03671802E+00
  5.65113789E-01  1.03666383E+00
  5.65234347E-01  1.03660963E+00
  5.65354892E-01  1.03655543E+00
  5.65475425E-01  1.03650123E+00
  5.65595946E-01  1.03644702E+00
  5.65716455E-01  1.03639281E+00
  5.65836952E-01  1.03633860E+00
  5.65957437E-01  1.03628438E+00
  5.66077910E-01  1.03623016E+00
  5.66198371E-01  1.03617593E+00
  5.66318820E-01  1.03612170E+00
  5.66439257E-01  1.03606747E+00
  5.66559681E-01  1.03601323E+00
  5.66680094E-01  1.03595899E+00
  5.66800495E-01  1.03590475E+00
  5.66920883E-01  1.03585050E+00
  5.67041260E-01  1.03579625E+00
  5.67161625E-01  1.03574199E+00
  5.67281977E-01  1.03568774E+00
  5.67402318E-01  1.03563347E+00
  5.67522646E-01  1.03557921E+00
  5.67642962E-01  1.03552493E+00
  5.67763267E-01  1.03547066E+00
  5.67883559E-01  1.03541638E+00
  5.68003840E-01  1.03536210E+00
  5.68124108E-01  1.03530781E+00
  5.68244364E-01  1.03525353E+00
  5.68364608E-01  1.03519923E+00
  5.68484841E-01  1.03514494E+00
  5.68605061E-01  1.03509063E+00
  5.68725269E-01  1.03503633E+00
  5.68845465E-01  1.03498202E+00
  5.68965649E-01  1.03492771E+00
  5.69085821E-01  1.03487339E+00
  5.69205982E-01  1.03481907E+00
  5.69326130E-01  1.03476475E+00
  5.69446266E-01  1.03471042E+00
  5.69566390E-01  1.03465609E+00
  5.69686502E-01  1.03460176E+00
  5.69806602E-01  1.03454742E+00
  5.69926690E-01  1.03449308E+00
  5.70046766E-01  1.03443873E+00
  5.70166830E-01  1.03438438E+00
  5.70286882E-01  1.03433003E+00
  5.70406922E-01  1.03427567E+00
  5.70526950E-01  1.03422131E+00
  5.70646966E-01  1.03416694E+00
  5.70766970E-01  1.03411258E+00
  5.70886962E-01  1.03405820E+00
  5.71006942E-01  1.03400383E+00
  5.71126910E-01  1.03394945E+00
  5.71246866E-01  1.03389506E+00
  5.71366810E-01  1.03384068E+00
  5.71486742E-01  1.03378628E+00
  5.71606662E-01  1.03373189E+00
  5.71726570E-01  1.03367749E+00
  5.71846466E-01  1.03362309E+00
  5.71966350E-01  1.03356868E+00
  5.72086222E-01  1.03351427E+00
  5.72206083E-01  1.03345986E+00
  5.72325931E-01  1.03340544E+00
  5.72445767E-01  1.03335102E+00
  5.72565591E-01  1.03329659E+00
  5.72685403E-01  1.03324216E+00
  5.72805203E-01  1.03318773E+00
  5.72924991E-01  1.03313329E+00
  5.73044768E-01  1.03307885E+00
  5.73164532E-01  1.03302441E+00
  5.73284284E-01  1.03296996E+00
  5.73404024E-01  1.03291551E+00
  5.73523753E-01  1.03286106E+00
  5.73643469E-01  1.03280660E+00
  5.73763173E-01  1.03275213E+00
  5.73882866E-01  1.03269767E+00
  5.74002546E-01  1.03264320E+00
  5.74122215E-01  1.03258872E+00
  5.74241871E-01  1.03253424E+00
  5.74361516E-01  1.03247976E+00
  5.74481148E-01  1.03242528E+00
  5.74600769E-01  1.03237079E+00
  5.74720378E-01  1.03231629E+00
  5.74839974E-01  1.03226180E+00
  5.74959559E-01  1.03220730E+00
  5.75079132E-01  1.03215279E+00
  5.75198693E-01  1.03209828E+00
  5.75318241E-01  1.03204377E+00
  5.75437778E-01  1.03198925E+00
  5.75557303E-01  1.03193473E+00
  5.75676816E-01  1.03188021E+00
  5.75796317E-01  1.03182568E+00
  5.75915806E-01  1.03177115E+00
  5.76035284E-01  1.03171662E+00
  5.76154749E-01  1.03166208E+00
  5.76274202E-01  1.03160754E+00
  5.76393643E-01  1.03155299E+00
  5.76513073E-01  1.03149844E+00
  5.76632490E-01  1.03144389E+00
  5.76751896E-01  1.03138933E+00
  5.76871289E-01  1.03133477E+00
  5.76990671E-01  1.03128020E+00
  5.77110040E-01  1.03122563E+00
  5.77229398E-01  1.03117106E+00
  5.77348744E-01  1.03111648E+00
  5.77468078E-01  1.03106190E+00
  5.77587400E-01  1.03100732E+00
  5.77706710E-01  1.03095273E+00
  5.77826008E-01  1.03089814E+00
  5.77945294E-01  1.03084354E+00
  5.78064568E-01  1.03078895E+00
  5.78183830E-01  1.03073434E+00
  5.78303081E-01  1.03067974E+00
  5.78422319E-01  1.03062512E+00
  5.78541546E-01  1.03057051E+00
  5.78660760E-01  1.03051589E+00
  5.78779963E-01  1.03046127E+00
  5.78899154E-01  1.03040664E+00
  5.79018333E-01  1.03035201E+00
  5.79137500E-01  1.03029738E+00
  5.79256655E-01  1.03024274E+00
  5.79375798E-01  1.03018810E+00
  5.79494929E-01  1.03013346E+00
  5.79614048E-01  1.03007881E+00
  5.79733155E-01  1.03002416E+00
  5.79852251E-01  1.02996950E+00
  5.79971334E-01  1.02991484E+00
  5.80090406E-01  1.02986018E+00
  5.80209466E-01  1.02980551E+00
  5.80328513E-01  1.02975084E+00
  5.80447549E-01  1.02969616E+00
  5.80566573E-01  1.02964148E+00
  5.80685585E-01  1.02958680E+00
  5.80804586E-01  1.02953211E+00
  5.80923574E-01  1.02947742E+00
  5.81042550E-01  1.02942273E+00
  5.81161515E-01  1.02936803E+00
  5.81280467E-01  1.02931333E+00
  5.81399408E-01  1.02925862E+00
  5.81518337E-01  1.02920391E+00
  5.81637254E-01  1.02914920E+00
  5.81756159E-01  1.02909448E+00
  5.81875052E-01  1.02903976E+00
  5.81993933E-01  1.02898504E+00
  5.82112803E-01  1.02893031E+00
  5.82231660E-01  1.02887557E+00
  5.82350506E-01  1.02882084E+00
  5.82469339E-01  1.02876610E+00
  5.82588161E-01  1.02871135E+00
  5.82706971E-01  1.02865661E+00
  5.82825769E-01  1.02860186E+00
  5.82944555E-01  1.02854710E+00
  5.83063330E-01  1.02849234E+00
  5.83182092E-01  1.02843758E+00
  5.83300843E-01  1.02838281E+00
  5.83419581E-01  1.02832804E+00
  5.83538308E-01  1.02827327E+00
  5.83657023E-01  1.02821849E+00
  5.83775726E-01  1.02816370E+00
  5.83894417E-01  1.02810892E+00
  5.84013097E-01  1.02805413E+00
  5.84131764E-01  1.02799933E+00
  5.84250420E-01  1.02794454E+00
  5.84369064E-01  1.02788974E+00
  5.84487695E-01  1.02783493E+00
  5.84606315E-01  1.02778012E+00
  5.84724924E-01  1.02772531E+00
  5.84843520E-01  1.02767049E+00
  5.84962104E-01  1.02761567E+00
  5.85080677E-01  1.02756085E+00
  5.85199238E-01  1.02750602E+00
  5.85317786E-01  1.02745119E+00
  5.85436323E-01  1.02739635E+00
  5.85554849E-01  1.02734151E+00
  5.85673362E-01  1.02728667E+00
  5.85791863E-01  1.02723182E+00
  5.85910353E-01  1.02717697E+00
  5.86028831E-01  1.02712211E+00
  5.86147297E-01  1.02706725E+00
  5.86265751E-01  1.02701239E+00
  5.86384193E-01  1.02695752E+00
  5.86502623E-01  1.02690265E+00
  5.86621042E-01  1.02684778E+00
  5.86739448E-01  1.02679290E+00
  5.86857843E-01  1.02673802E+00
  5.86976226E-01  1.02668313E+00
  5.87094597E-01  1.02662824E+00
  5.87212957E-01  1.02657335E+00
  5.87331304E-01  1.02651845E+00
  5.87449640E-01  1.02646355E+00
  5.87567964E-01  1.02640864E+00
  5.87686276E-01  1.02635373E+00
  5.87804576E-01  1.02629882E+00
  5.87922864E-01  1.02624390E+00
  5.88041141E-01  1.02618898E+00
  5.88159405E-01  1.02613406E+00
  5.88277658E-01  1.02607913E+00
  5.88395899E-01  1.02602420E+00
  5.88514128E-01  1.02596926E+00
  5.88632346E-01  1.02591432E+00
  5.88750551E-01  1.02585938E+00
  5.88868745E-01  1.02580443E+00
  5.88986927E-01  1.02574948E+00
  5.89105097E-01  1.02569452E+00
  5.89223255E-01  1.02563956E+00
  5.89341402E-01  1.02558460E+00
  5.89459537E-01  1.02552963E+00
  5.89577659E-01  1.02547466E+00
  5.89695770E-01  1.02541968E+00
  5.89813870E-01  1.02536470E+00
  5.89931957E-01  1.02530972E+00
  5.90050033E-01  1.02525473E+00
  5.90168096E-01  1.02519974E+00
  5.90286148E-01  1.02514475E+00
  5.90404189E-01  1.02508975E+00
  5.90522217E-01  1.02503475E+00
  5.90640234E-01  1.02497974E+00
  5.90758238E-01  1.02492473E+00
  5.90876231E-01  1.02486972E+00
  5.90994213E-01  1.02481470E+00
  5.91112182E-01  1.02475968E+00
  5.91230139E-01  1.02470465E+00
  5.91348085E-01  1.02464962E+00
  5.91466019E-01  1.02459459E+00
  5.91583941E-01  1.02453955E+00
  5.91701852E-01  1.02448451E+00
  5.91819751E-01  1.02442946E+00
  5.91937637E-01  1.02437441E+00
  5.92055512E-01  1.02431936E+00
  5.92173376E-01  1.02426430E+00
  5.92291227E-01  1.02420924E+00
  5.92409067E-01  1.02415418E+00
  5.92526895E-01  1.02409911E+00
  5.92644711E-01  1.02404403E+00
  5.92762515E-01  1.02398896E+00
  5.92880308E-01  1.02393388E+00
  5.92998089E-01  1.02387879E+00
  5.93115858E-01  1.02382370E+00
  5.93233615E-01  1.02376861E+00
  5.93351360E-01  1.02371351E+00
  5.93469094E-01  1.02365842E+00
  5.93586816E-01  1.02360331E+00
  5.93704526E-01  1.02354820E+00
  5.93822224E-01  1.02349309E+00
  5.93939911E-01  1.02343797E+00
  5.94057586E-01  1.02338285E+00
  5.94175249E-01  1.02332773E+00
  5.94292900E-01  1.02327260E+00
  5.94410540E-01  1.02321747E+00
  5.94528167E-01  1.02316233E+00
  5.94645783E-01  1.02310719E+00
  5.94763388E-01  1.02305205E+00
  5.94880980E-01  1.02299690E+00
  5.94998561E-01  1.02294175E+00
  5.95116130E-01  1.02288659E+00
  5.95233687E-01  1.02283143E+00
  5.95351233E-01  1.02277627E+00
  5.95468766E-01  1.02272110E+00
  5.95586288E-01  1.02266593E+00
  5.95703798E-01  1.02261076E+00
  5.95821297E-01  1.02255558E+00
  5.95938784E-01  1.02250039E+00
  5.96056258E-01  1.02244521E+00
  5.96173722E-01  1.02239001E+00
  5.96291173E-01  1.02233482E+00
  5.96408613E-01  1.02227962E+00
  5.96526041E-01  1.02222442E+00
  5.96643457E-01  1.02216921E+00
  5.96760862E-01  1.02211400E+00
  5.96878254E-01  1.02205878E+00
  5.96995635E-01  1.02200356E+00
  5.97113005E-01  1.02194834E+00
  5.97230362E-01  1.02189311E+00
  5.97347708E-01  1.02183788E+00
  5.97465042E-01  1.02178264E+00
  5.97582364E-01  1.02172740E+00
  5.97699675E-01  1.02167216E+00
  5.97816974E-01  1.02161691E+00
  5.97934261E-01  1.02156166E+00
  5.98051536E-01  1.02150641E+00
  5.98168800E-01  1.02145115E+00
  5.98286052E-01  1.02139588E+00
  5.98403292E-01  1.02134062E+00
  5.98520521E-01  1.02128534E+00
  5.98637737E-01  1.02123007E+00
  5.98754943E-01  1.02117479E+00
  5.98872136E-01  1.02111951E+00
  5.98989318E-01  1.02106422E+00
  5.99106487E-01  1.02100893E+00
  5.99223646E-01  1.02095363E+00
  5.99340792E-01  1.02089833E+00
  5.99457927E-01  1.02084303E+00
  5.99575050E-01  1.02078772E+00
  5.99692161E-01  1.02073241E+00
  5.99809261E-01  1.02067709E+00
  5.99926349E-01  1.02062177E+00
  6.00043425E-01  1.02056645E+00
  6.00160490E-01  1.02051112E+00
  6.00277542E-01  1.02045579E+00
  6.00394583E-01  1.02040045E+00
  6.00511613E-01  1.02034511E+00
  6.00628631E-01  1.02028977E+00
  6.00745637E-01  1.02023442E+00
  6.00862631E-01  1.02017907E+00
  6.00979613E-01  1.02012371E+00
  6.01096584E-01  1.02006835E+00
  6.01213544E-01  1.02001299E+00
  6.01330491E-01  1.01995762E+00
  6.01447427E-01  1.01990225E+00
  6.01564351E-01  1.01984687E+00
  6.01681263E-01  1.01979149E+00
  6.01798164E-01  1.01973610E+00
  6.01915053E-01  1.01968072E+00
  6.02031931E-01  1.01962532E+00
  6.02148796E-01  1.01956993E+00
  6.02265650E-01  1.01951452E+00
  6.02382492E-01  1.01945912E+00
  6.02499323E-01  1.01940371E+00
  6.02616142E-01  1.01934830E+00
  6.02732949E-01  1.01929288E+00
  6.02849745E-01  1.01923746E+00
  6.02966529E-01  1.01918203E+00
  6.03083301E-01  1.01912660E+00
  6.03200061E-01  1.01907117E+00
  6.03316810E-01  1.01901573E+00
  6.03433547E-01  1.01896029E+00
  6.03550273E-01  1.01890484E+00
  6.03666987E-01  1.01884939E+00
  6.03783689E-01  1.01879394E+00
  6.03900380E-01  1.01873848E+00
  6.04017058E-01  1.01868301E+00
  6.04133726E-01  1.01862755E+00
  6.04250381E-01  1.01857208E+00
  6.04367025E-01  1.01851660E+00
  6.04483657E-01  1.01846112E+00
  6.04600278E-01  1.01840564E+00
  6.04716886E-01  1.01835015E+00
  6.04833484E-01  1.01829466E+00
  6.04950069E-01  1.01823916E+00
  6.05066643E-01  1.01818366E+00
  6.05183205E-01  1.01812816E+00
  6.05299756E-01  1.01807265E+00
  6.05416295E-01  1.01801714E+00
  6.05532822E-01  1.01796162E+00
  6.05649337E-01  1.01790610E+00
  6.05765841E-01  1.01785058E+00
  6.05882334E-01  1.01779505E+00
  6.05998814E-01  1.01773952E+00
  6.06115283E-01  1.01768398E+00
  6.06231741E-01  1.01762844E+00
  6.06348186E-01  1.01757289E+00
  6.06464620E-01  1.01751734E+00
  6.06581043E-01  1.01746179E+00
  6.06697454E-01  1.01740623E+00
  6.06813853E-01  1.01735067E+00
  6.06930240E-01  1.01729510E+00
  6.07046616E-01  1.01723953E+00
  6.07162980E-01  1.01718395E+00
  6.07279333E-01  1.01712838E+00
  6.07395674E-01  1.01707279E+00
  6.07512003E-01  1.01701720E+00
  6.07628321E-01  1.01696161E+00
  6.07744627E-01  1.01690602E+00
  6.07860921E-01  1.01685042E+00
  6.07977204E-01  1.01679481E+00
  6.08093475E-01  1.01673920E+00
  6.08209735E-01  1.01668359E+00
  6.08325983E-01  1.01662797E+00
  6.08442219E-01  1.01657235E+00
  6.08558444E-01  1.01651673E+00
  6.08674657E-01  1.01646110E+00
  6.08790858E-01  1.01640546E+00
  6.08907048E-01  1.01634983E+00
  6.09023226E-01  1.01629418E+00
  6.09139393E-01  1.01623854E+00
  6.09255548E-01  1.01618289E+00
  6.09371691E-01  1.01612723E+00
  6.09487823E-01  1.01607157E+00
  6.09603943E-01  1.01601591E+00
  6.09720051E-01  1.01596024E+00
  6.09836148E-01  1.01590457E+00
  6.09952234E-01  1.01584889E+00
  6.10068307E-01  1.01579321E+00
  6.10184369E-01  1.01573753E+00
  6.10300420E-01  1.01568184E+00
  6.10416459E-01  1.01562614E+00
  6.10532486E-01  1.01557045E+00
  6.10648502E-01  1.01551474E+00
  6.10764506E-01  1.01545904E+00
  6.10880498E-01  1.01540333E+00
  6.10996479E-01  1.01534761E+00
  6.11112448E-01  1.01529189E+00
  6.11228406E-01  1.01523617E+00
  6.11344352E-01  1.01518044E+00
  6.11460286E-01  1.01512471E+00
  6.11576209E-01  1.01506897E+00
  6.11692121E-01  1.01501323E+00
  6.11808020E-01  1.01495749E+00
  6.11923908E-01  1.01490174E+00
  6.12039785E-01  1.01484599E+00
  6.12155650E-01  1.01479023E+00
  6.12271503E-01  1.01473447E+00
  6.12387345E-01  1.01467870E+00
  6.12503175E-01  1.01462293E+00
  6.12618994E-01  1.01456715E+00
  6.12734801E-01  1.01451137E+00
  6.12850596E-01  1.01445559E+00
  6.12966380E-01  1.01439980E+00
  6.13082152E-01  1.01434401E+00
  6.13197913E-01  1.01428821E+00
  6.13313662E-01  1.01423241E+00
  6.13429400E-01  1.01417661E+00
  6.13545126E-01  1.01412080E+00
  6.13660840E-01  1.01406498E+00
  6.13776543E-01  1.01400916E+00
  6.13892234E-01  1.01395334E+00
  6.14007914E-01  1.01389751E+00
  6.14123582E-01  1.01384168E+00
  6.14239239E-01  1.01378585E+00
  6.14354884E-01  1.01373001E+00
  6.14470517E-01  1.01367416E+00
  6.14586139E-01  1.01361831E+00
  6.14701749E-01  1.01356246E+00
  6.14817348E-01  1.01350660E+00
  6.14932935E-01  1.01345074E+00
  6.15048511E-01  1.01339487E+00
  6.15164075E-01  1.01333900E+00
  6.15279627E-01  1.01328313E+00
  6.15395168E-01  1.01322725E+00
  6.15510698E-01  1.01317136E+00
  6.15626216E-01  1.01311547E+00
  6.15741722E-01  1.01305958E+00
  6.15857217E-01  1.01300368E+00
  6.15972700E-01  1.01294778E+00
  6.16088172E-01  1.01289187E+00
  6.16203632E-01  1.01283596E+00
  6.16319080E-01  1.01278005E+00
  6.16434517E-01  1.01272413E+00
  6.16549943E-01  1.01266820E+00
  6.16665357E-01  1.01261228E+00
  6.16780759E-01  1.01255634E+00
  6.16896150E-01  1.01250040E+00
  6.17011529E-01  1.01244446E+00
  6.17126897E-01  1.01238852E+00
  6.17242253E-01  1.01233257E+00
  6.17357598E-01  1.01227661E+00
  6.17472931E-01  1.01222065E+00
  6.17588253E-01  1.01216469E+00
  6.17703563E-01  1.01210872E+00
  6.17818861E-01  1.01205274E+00
  6.17934149E-01  1.01199677E+00
  6.18049424E-01  1.01194078E+00
  6.18164688E-01  1.01188480E+00
  6.18279941E-01  1.01182881E+00
  6.18395181E-01  1.01177281E+00
  6.18510411E-01  1.01171681E+00
  6.18625629E-01  1.01166081E+00
  6.18740835E-01  1.01160480E+00
  6.18856030E-01  1.01154878E+00
  6.18971213E-01  1.01149277E+00
  6.19086385E-01  1.01143674E+00
  6.19201546E-01  1.01138072E+00
  6.19316694E-01  1.01132469E+00
  6.19431832E-01  1.01126865E+00
  6.19546957E-01  1.01121261E+00
  6.19662072E-01  1.01115656E+00
  6.19777174E-01  1.01110051E+00
  6.19892266E-01  1.01104446E+00
  6.20007345E-01  1.01098840E+00
  6.20122414E-01  1.01093234E+00
  6.20237470E-01  1.01087627E+00
  6.20352515E-01  1.01082020E+00
  6.20467549E-01  1.01076412E+00
  6.20582571E-01  1.01070804E+00
  6.20697582E-01  1.01065195E+00
  6.20812581E-01  1.01059586E+00
  6.20927569E-01  1.01053977E+00
  6.21042545E-01  1.01048366E+00
  6.21157510E-01  1.01042756E+00
  6.21272463E-01  1.01037145E+00
  6.21387405E-01  1.01031534E+00
  6.21502335E-01  1.01025922E+00
  6.21617254E-01  1.01020310E+00
  6.21732161E-01  1.01014697E+00
  6.21847057E-01  1.01009084E+00
  6.21961941E-01  1.01003470E+00
  6.22076814E-01  1.00997856E+00
  6.22191675E-01  1.00992241E+00
  6.22306525E-01  1.00986626E+00
  6.22421363E-01  1.00981011E+00
  6.22536190E-01  1.00975395E+00
  6.22651005E-01  1.00969778E+00
  6.22765809E-01  1.00964161E+00
  6.22880601E-01  1.00958544E+00
  6.22995382E-01  1.00952926E+00
  6.23110152E-01  1.00947308E+00
  6.23224910E-01  1.00941689E+00
  6.23339656E-01  1.00936070E+00
  6.23454391E-01  1.00930450E+00
  6.23569115E-01  1.00924830E+00
  6.23683827E-01  1.00919209E+00
  6.23798527E-01  1.00913588E+00
  6.23913217E-01  1.00907967E+00
  6.24027894E-01  1.00902345E+00
  6.24142560E-01  1.00896722E+00
  6.24257215E-01  1.00891099E+00
  6.24371858E-01  1.00885476E+00
  6.24486490E-01  1.00879852E+00
  6.24601110E-01  1.00874227E+00
  6.24715719E-01  1.00868603E+00
  6.24830317E-01  1.00862977E+00
  6.24944903E-01  1.00857351E+00
  6.25059477E-01  1.00851725E+00
  6.25174040E-01  1.00846098E+00
  6.25288592E-01  1.00840471E+00
  6.25403132E-01  1.00834844E+00
  6.25517660E-01  1.00829215E+00
  6.25632178E-01  1.00823587E+00
  6.25746683E-01  1.00817958E+00
  6.25861178E-01  1.00812328E+00
  6.25975661E-01  1.00806698E+00
  6.26090132E-01  1.00801067E+00
  6.26204592E-01  1.00795437E+00
  6.26319041E-01  1.00789805E+00
  6.26433478E-01  1.00784173E+00
  6.26547903E-01  1.00778541E+00
  6.26662317E-01  1.00772908E+00
  6.26776720E-01  1.00767274E+00
  6.26891112E-01  1.00761640E+00
  6.27005491E-01  1.00756006E+00
  6.27119860E-01  1.00750371E+00
  6.27234217E-01  1.00744736E+00
  6.27348562E-01  1.00739100E+00
  6.27462897E-01  1.00733464E+00
  6.27577219E-01  1.00727827E+00
  6.27691530E-01  1.00722190E+00
  6.27805830E-01  1.00716552E+00
  6.27920119E-01  1.00710914E+00
  6.28034396E-01  1.00705275E+00
  6.28148661E-01  1.00699636E+00
  6.28262915E-01  1.00693996E+00
  6.28377158E-01  1.00688356E+00
  6.28491389E-01  1.00682716E+00
  6.28605609E-01  1.00677075E+00
  6.28719818E-01  1.00671433E+00
  6.28834015E-01  1.00665791E+00
  6.28948200E-01  1.00660148E+00
  6.29062374E-01  1.00654505E+00
  6.29176537E-01  1.00648862E+00
  6.29290689E-01  1.00643218E+00
  6.29404828E-01  1.00637573E+00
  6.29518957E-01  1.00631928E+00
  6.29633074E-01  1.00626283E+00
