 ######################################################################
 #Data for Case=          11
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3377  1.28400002E+01  1.59605859E+01  1.42521211E+01  6.67347141E-01  2.22817842E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  3.75684451E-01  1.10245366E+00
  3.76697279E-01  1.10283812E+00
  3.77710207E-01  1.10322198E+00
  3.78723237E-01  1.10360559E+00
  3.79736369E-01  1.10398861E+00
  3.80749601E-01  1.10437137E+00
  3.81762935E-01  1.10475356E+00
  3.82776370E-01  1.10513548E+00
  3.83789907E-01  1.10551684E+00
  3.84803545E-01  1.10589793E+00
  3.85817284E-01  1.10627846E+00
  3.86831125E-01  1.10665873E+00
  3.87845067E-01  1.10703845E+00
  3.88859111E-01  1.10741790E+00
  3.89873256E-01  1.10779681E+00
  3.90887502E-01  1.10817544E+00
  3.91901850E-01  1.10855355E+00
  3.92916299E-01  1.10893137E+00
  3.93930850E-01  1.10930868E+00
  3.94945502E-01  1.10968570E+00
  3.95960256E-01  1.11006222E+00
  3.96975111E-01  1.11043844E+00
  3.97990067E-01  1.11081417E+00
  3.99005125E-01  1.11118960E+00
  4.00020285E-01  1.11156454E+00
  4.01035546E-01  1.11193918E+00
  4.02050909E-01  1.11231334E+00
  4.03066373E-01  1.11268720E+00
  4.04081939E-01  1.11306058E+00
  4.05097606E-01  1.11343366E+00
  4.06113375E-01  1.11380627E+00
  4.07129245E-01  1.11417857E+00
  4.08145217E-01  1.11455041E+00
  4.09161291E-01  1.11492194E+00
  4.10177466E-01  1.11529301E+00
  4.11193743E-01  1.11566377E+00
  4.12210122E-01  1.11603408E+00
  4.13226602E-01  1.11640407E+00
  4.14243184E-01  1.11677362E+00
  4.15259867E-01  1.11714284E+00
  4.16276652E-01  1.11751163E+00
  4.17293539E-01  1.11788009E+00
  4.18310528E-01  1.11824813E+00
  4.19327618E-01  1.11861583E+00
  4.20344810E-01  1.11898310E+00
  4.21362103E-01  1.11935005E+00
  4.22379499E-01  1.11971657E+00
  4.23396996E-01  1.12008276E+00
  4.24414595E-01  1.12044853E+00
  4.25432296E-01  1.12081397E+00
  4.26450098E-01  1.12117898E+00
  4.27468002E-01  1.12154367E+00
  4.28486008E-01  1.12190793E+00
